train/reward,train/explained_variance,train/n_updates,train/policy_loss,train/std,train/value_loss,time/time_elapsed,time/fps,train/entropy_loss,train/learning_rate,time/total_timesteps,time/iterations
-0.4074066,-0.04684591293334961,4099,-66.0512924194336,1.006390929222107,5.333419322967529,175,116,-41.312896728515625,0.0007,20500,4100
1.0019952,0.0,4199,-33.7955436706543,1.0071251392364502,1.1293143033981323,179,116,-41.33144760131836,0.0007,21000,4200
4.216202,5.960464477539063e-08,4299,-37.08356857299805,1.0081167221069336,1.97845458984375,183,116,-41.368587493896484,0.0007,21500,4300
1.1873147,0.0876854658126831,4399,130.8939666748047,1.0079444646835327,15.591898918151855,188,116,-41.35943603515625,0.0007,22000,4400
-1.7338417,0.0,4499,353.6454772949219,1.0074846744537354,81.64403533935547,192,116,-41.341407775878906,0.0007,22500,4500
3.1525953,-1.1920928955078125e-07,4599,104.20735931396484,1.005799412727356,11.95357894897461,196,116,-41.294219970703125,0.0007,23000,4600
-0.08115613,-0.1225595474243164,4699,-195.07223510742188,1.0043056011199951,23.534408569335938,200,116,-41.24550247192383,0.0007,23500,4700
-0.7530768,0.0,4799,-161.5891571044922,1.0066665410995483,18.089506149291992,205,116,-41.310157775878906,0.0007,24000,4800
-0.7365128,0.0,4899,-54.83378219604492,1.0064617395401,3.0412795543670654,209,117,-41.30727767944336,0.0007,24500,4900
-2.2345834,0.0,4999,-89.32234191894531,1.009306788444519,7.061830043792725,213,117,-41.3870735168457,0.0007,25000,5000
-0.31054717,0.0,5099,136.00318908691406,1.0103963613510132,44.860267639160156,217,117,-41.41646957397461,0.0007,25500,5100
1.7650476,0.0,5199,-366.6014709472656,1.008771538734436,103.27425384521484,222,117,-41.36846923828125,0.0007,26000,5200
0.30185336,0.0,5299,-68.0890121459961,1.009656310081482,3.3223042488098145,226,117,-41.38533401489258,0.0007,26500,5300
-1.1869549,0.0,5399,-70.0154037475586,1.0096665620803833,3.8215835094451904,230,117,-41.39529037475586,0.0007,27000,5400
3.6181183,-1.1920928955078125e-07,5499,309.7874755859375,1.0097315311431885,60.70349884033203,234,117,-41.3878173828125,0.0007,27500,5500
2.8170679,0.0,5599,-138.9176025390625,1.011966347694397,20.397628784179688,239,117,-41.458587646484375,0.0007,28000,5600
1.5013282,0.0,5699,-42.87312698364258,1.010251760482788,8.585732460021973,243,117,-41.40102767944336,0.0007,28500,5700
0.8849819,-0.017380356788635254,5799,-33.163570404052734,1.0100239515304565,2.8903610706329346,247,117,-41.40440368652344,0.0007,29000,5800
